listing_id,price,nbhood_full,formatted_price,formatted_borough,formatted_nbhood,
35681056,251 dollars,"Manhattan, Hell's Kitchen",$251.00,Manhattan, Hell's Kitchen,
14467580,252 dollars,"Manhattan, Midtown",$252.00,Manhattan, Midtown,
30937597,252 dollars,"Manhattan, Murray Hill",$252.00,Manhattan, Murray Hill,
32237560,252 dollars,"Manhattan, Financial District",$252.00,Manhattan, Financial District,
32238548,252 dollars,"Manhattan, Financial District",$252.00,Manhattan, Financial District,
4815886,254 dollars,"Brooklyn, South Slope",$254.00,Brooklyn, South Slope,
30937764,254 dollars,"Manhattan, Murray Hill",$254.00,Manhattan, Murray Hill,
34446664,254 dollars,"Queens, Laurelton",$254.00,Queens, Laurelton,
155296,255 dollars,"Brooklyn, Williamsburg",$255.00,Brooklyn, Williamsburg,
2956443,255 dollars,"Queens, Richmond Hill",$255.00,Queens, Richmond Hill,
4859903,255 dollars,"Manhattan, Upper West Side",$255.00,Manhattan, Upper West Side,
6799692,255 dollars,"Manhattan, Hell's Kitchen",$255.00,Manhattan, Hell's Kitchen,
10246056,255 dollars,"Brooklyn, Williamsburg",$255.00,Brooklyn, Williamsburg,
13466842,255 dollars,"Queens, Long Island City",$255.00,Queens, Long Island City,
15775237,255 dollars,"Brooklyn, Boerum Hill",$255.00,Brooklyn, Boerum Hill,
15943475,255 dollars,"Manhattan, Upper West Side",$255.00,Manhattan, Upper West Side,
17634485,255 dollars,"Manhattan, Flatiron District",$255.00,Manhattan, Flatiron District,
19907176,255 dollars,"Manhattan, Upper West Side",$255.00,Manhattan, Upper West Side,
20445845,255 dollars,"Brooklyn, Williamsburg",$255.00,Brooklyn, Williamsburg,
21283357,255 dollars,"Queens, Woodside",$255.00,Queens, Woodside,
22531696,255 dollars,"Manhattan, Midtown",$255.00,Manhattan, Midtown,
26602421,255 dollars,"Manhattan, Chelsea",$255.00,Manhattan, Chelsea,
29455559,255 dollars,"Manhattan, East Village",$255.00,Manhattan, East Village,
29484503,255 dollars,"Manhattan, West Village",$255.00,Manhattan, West Village,
30392569,255 dollars,"Manhattan, Chelsea",$255.00,Manhattan, Chelsea,
30937591,255 dollars,"Manhattan, Murray Hill",$255.00,Manhattan, Murray Hill,
31647134,255 dollars,"Manhattan, Lower East Side",$255.00,Manhattan, Lower East Side,
32253160,255 dollars,"Queens, Fresh Meadows",$255.00,Queens, Fresh Meadows,
33831113,255 dollars,"Manhattan, Financial District",$255.00,Manhattan, Financial District,
33991062,255 dollars,"Manhattan, Financial District",$255.00,Manhattan, Financial District,
34650667,255 dollars,"Manhattan, Hell's Kitchen",$255.00,Manhattan, Hell's Kitchen,
34672846,255 dollars,"Manhattan, Financial District",$255.00,Manhattan, Financial District,
34997245,255 dollars,"Manhattan, Little Italy",$255.00,Manhattan, Little Italy,
35060288,255 dollars,"Manhattan, East Village",$255.00,Manhattan, East Village,
35257699,255 dollars,"Manhattan, Hell's Kitchen",$255.00,Manhattan, Hell's Kitchen,
19476873,256 dollars,"Brooklyn, Bay Ridge",$256.00,Brooklyn, Bay Ridge,
32225207,256 dollars,"Manhattan, Financial District",$256.00,Manhattan, Financial District,
32241242,256 dollars,"Manhattan, Financial District",$256.00,Manhattan, Financial District,
33990485,256 dollars,"Manhattan, Financial District",$256.00,Manhattan, Financial District,
34118644,256 dollars,"Manhattan, Financial District",$256.00,Manhattan, Financial District,
23105764,257 dollars,"Queens, East Elmhurst",$257.00,Queens, East Elmhurst,
32568130,257 dollars,"Manhattan, Murray Hill",$257.00,Manhattan, Murray Hill,
4743840,258 dollars,"Manhattan, West Village",$258.00,Manhattan, West Village,
30267337,258 dollars,"Manhattan, Greenwich Village",$258.00,Manhattan, Greenwich Village,
32225184,258 dollars,"Manhattan, Financial District",$258.00,Manhattan, Financial District,
144087,259 dollars,"Manhattan, Harlem",$259.00,Manhattan, Harlem,
4296126,259 dollars,"Manhattan, Hell's Kitchen",$259.00,Manhattan, Hell's Kitchen,
5424042,259 dollars,"Queens, Flushing",$259.00,Queens, Flushing,
5925343,259 dollars,"Brooklyn, Clinton Hill",$259.00,Brooklyn, Clinton Hill,
5931103,259 dollars,"Brooklyn, Clinton Hill",$259.00,Brooklyn, Clinton Hill,
8907184,259 dollars,"Brooklyn, Williamsburg",$259.00,Brooklyn, Williamsburg,
8916716,259 dollars,"Manhattan, Hell's Kitchen",$259.00,Manhattan, Hell's Kitchen,
12736761,259 dollars,"Manhattan, Harlem",$259.00,Manhattan, Harlem,
15024645,259 dollars,"Brooklyn, Williamsburg",$259.00,Brooklyn, Williamsburg,
16514343,259 dollars,"Manhattan, Tribeca",$259.00,Manhattan, Tribeca,
21859658,259 dollars,"Brooklyn, Sunset Park",$259.00,Brooklyn, Sunset Park,
30122576,259 dollars,"Manhattan, Gramercy",$259.00,Manhattan, Gramercy,
34252769,259 dollars,"Manhattan, West Village",$259.00,Manhattan, West Village,
34464380,259 dollars,"Brooklyn, Williamsburg",$259.00,Brooklyn, Williamsburg,
35490616,259 dollars,"Brooklyn, Williamsburg",$259.00,Brooklyn, Williamsburg,
845417,260 dollars,"Manhattan, Lower East Side",$260.00,Manhattan, Lower East Side,
1399448,260 dollars,"Manhattan, East Village",$260.00,Manhattan, East Village,
3799598,260 dollars,"Manhattan, East Village",$260.00,Manhattan, East Village,
4585734,260 dollars,"Manhattan, East Harlem",$260.00,Manhattan, East Harlem,
4621213,260 dollars,"Manhattan, Upper West Side",$260.00,Manhattan, Upper West Side,
5839029,260 dollars,"Brooklyn, Williamsburg",$260.00,Brooklyn, Williamsburg,
8750772,260 dollars,"Manhattan, East Village",$260.00,Manhattan, East Village,
9623722,260 dollars,"Manhattan, Harlem",$260.00,Manhattan, Harlem,
9790748,260 dollars,"Manhattan, Upper East Side",$260.00,Manhattan, Upper East Side,
10308738,260 dollars,"Manhattan, Upper West Side",$260.00,Manhattan, Upper West Side,
12389574,260 dollars,"Brooklyn, Bushwick",$260.00,Brooklyn, Bushwick,
16490732,260 dollars,"Brooklyn, Park Slope",$260.00,Brooklyn, Park Slope,
17269656,260 dollars,"Manhattan, Midtown",$260.00,Manhattan, Midtown,
18506359,260 dollars,"Brooklyn, Williamsburg",$260.00,Brooklyn, Williamsburg,
19829879,260 dollars,"Brooklyn, Williamsburg",$260.00,Brooklyn, Williamsburg,
20547687,260 dollars,"Manhattan, East Village",$260.00,Manhattan, East Village,
20912594,260 dollars,"Manhattan, Hell's Kitchen",$260.00,Manhattan, Hell's Kitchen,
22166900,260 dollars,"Manhattan, East Village",$260.00,Manhattan, East Village,
22479006,260 dollars,"Brooklyn, Fort Greene",$260.00,Brooklyn, Fort Greene,
23285903,260 dollars,"Brooklyn, South Slope",$260.00,Brooklyn, South Slope,
24056066,260 dollars,"Manhattan, Upper West Side",$260.00,Manhattan, Upper West Side,
24609530,260 dollars,"Manhattan, East Village",$260.00,Manhattan, East Village,
25255214,260 dollars,"Brooklyn, Sunset Park",$260.00,Brooklyn, Sunset Park,
26839646,260 dollars,"Manhattan, East Village",$260.00,Manhattan, East Village,
28200288,260 dollars,"Manhattan, Midtown",$260.00,Manhattan, Midtown,
28461528,260 dollars,"Queens, Sunnyside",$260.00,Queens, Sunnyside,
29592296,260 dollars,"Manhattan, Midtown",$260.00,Manhattan, Midtown,
29592523,260 dollars,"Manhattan, Upper West Side",$260.00,Manhattan, Upper West Side,
29765101,260 dollars,"Manhattan, Upper West Side",$260.00,Manhattan, Upper West Side,
30370564,260 dollars,"Manhattan, Upper West Side",$260.00,Manhattan, Upper West Side,
30507545,260 dollars,"Manhattan, East Village",$260.00,Manhattan, East Village,
31954104,260 dollars,"Manhattan, Kips Bay",$260.00,Manhattan, Kips Bay,
32379410,260 dollars,"Manhattan, Upper East Side",$260.00,Manhattan, Upper East Side,
32587918,260 dollars,"Manhattan, Midtown",$260.00,Manhattan, Midtown,
32847511,260 dollars,"Manhattan, Hell's Kitchen",$260.00,Manhattan, Hell's Kitchen,
32901262,260 dollars,"Queens, Jackson Heights",$260.00,Queens, Jackson Heights,
33042347,260 dollars,"Brooklyn, Williamsburg",$260.00,Brooklyn, Williamsburg,
33070416,260 dollars,"Manhattan, Midtown",$260.00,Manhattan, Midtown,
33161119,260 dollars,"Manhattan, Upper West Side",$260.00,Manhattan, Upper West Side,
33497909,260 dollars,"Manhattan, Midtown",$260.00,Manhattan, Midtown,
33616667,260 dollars,"Manhattan, Little Italy",$260.00,Manhattan, Little Italy,
33710554,260 dollars,"Manhattan, West Village",$260.00,Manhattan, West Village,
34838079,260 dollars,"Manhattan, Chinatown",$260.00,Manhattan, Chinatown,
35038426,260 dollars,"Manhattan, Midtown",$260.00,Manhattan, Midtown,
35223189,260 dollars,"Brooklyn, Crown Heights",$260.00,Brooklyn, Crown Heights,
35318634,260 dollars,"Manhattan, Upper East Side",$260.00,Manhattan, Upper East Side,
35708807,260 dollars,"Brooklyn, Bedford-Stuyvesant",$260.00,Brooklyn, Bedford-Stuyvesant,
35944768,260 dollars,"Brooklyn, Greenpoint",$260.00,Brooklyn, Greenpoint,
8819442,261 dollars,"Manhattan, Lower East Side",$261.00,Manhattan, Lower East Side,
28209194,261 dollars,"Queens, Sunnyside",$261.00,Queens, Sunnyside,
30470373,261 dollars,"Manhattan, Chelsea",$261.00,Manhattan, Chelsea,
30937590,262 dollars,"Manhattan, Murray Hill",$262.00,Manhattan, Murray Hill,
32236681,262 dollars,"Manhattan, Financial District",$262.00,Manhattan, Financial District,
32740310,262 dollars,"Manhattan, Murray Hill",$262.00,Manhattan, Murray Hill,
35459480,262 dollars,"Brooklyn, Williamsburg",$262.00,Brooklyn, Williamsburg,
30937759,263 dollars,"Manhattan, Murray Hill",$263.00,Manhattan, Murray Hill,
19590061,264 dollars,"Brooklyn, Williamsburg",$264.00,Brooklyn, Williamsburg,
24158816,264 dollars,"Manhattan, West Village",$264.00,Manhattan, West Village,
29225254,264 dollars,"Manhattan, Hell's Kitchen",$264.00,Manhattan, Hell's Kitchen,
30316570,264 dollars,"Manhattan, Upper East Side",$264.00,Manhattan, Upper East Side,
30467785,264 dollars,"Manhattan, Hell's Kitchen",$264.00,Manhattan, Hell's Kitchen,
33998291,264 dollars,"Manhattan, Financial District",$264.00,Manhattan, Financial District,
35466764,264 dollars,"Brooklyn, Williamsburg",$264.00,Brooklyn, Williamsburg,
53477,265 dollars,"Queens, Middle Village",$265.00,Queens, Middle Village,
351859,265 dollars,"Manhattan, Chelsea",$265.00,Manhattan, Chelsea,
526923,265 dollars,"Manhattan, Flatiron District",$265.00,Manhattan, Flatiron District,
1365028,265 dollars,"Manhattan, SoHo",$265.00,Manhattan, SoHo,
3832863,265 dollars,"Manhattan, West Village",$265.00,Manhattan, West Village,
6689548,265 dollars,"Manhattan, Nolita",$265.00,Manhattan, Nolita,
9544410,265 dollars,"Manhattan, Hell's Kitchen",$265.00,Manhattan, Hell's Kitchen,
12209944,265 dollars,"Brooklyn, Bedford-Stuyvesant",$265.00,Brooklyn, Bedford-Stuyvesant,
13623987,265 dollars,"Manhattan, Upper East Side",$265.00,Manhattan, Upper East Side,
14092722,265 dollars,"Manhattan, West Village",$265.00,Manhattan, West Village,
15870976,265 dollars,"Manhattan, Upper West Side",$265.00,Manhattan, Upper West Side,
16009487,265 dollars,"Manhattan, Harlem",$265.00,Manhattan, Harlem,
16148374,265 dollars,"Manhattan, East Harlem",$265.00,Manhattan, East Harlem,
18221723,265 dollars,"Brooklyn, Williamsburg",$265.00,Brooklyn, Williamsburg,
18772198,265 dollars,"Manhattan, Gramercy",$265.00,Manhattan, Gramercy,
18916381,265 dollars,"Brooklyn, Sunset Park",$265.00,Brooklyn, Sunset Park,
19472944,265 dollars,"Manhattan, Upper East Side",$265.00,Manhattan, Upper East Side,
20517554,265 dollars,"Manhattan, Nolita",$265.00,Manhattan, Nolita,
21295942,265 dollars,"Brooklyn, Bedford-Stuyvesant",$265.00,Brooklyn, Bedford-Stuyvesant,
21625502,265 dollars,"Brooklyn, Bedford-Stuyvesant",$265.00,Brooklyn, Bedford-Stuyvesant,
21633295,265 dollars,"Manhattan, Harlem",$265.00,Manhattan, Harlem,
21853347,265 dollars,"Manhattan, Harlem",$265.00,Manhattan, Harlem,
22753775,265 dollars,"Manhattan, NoHo",$265.00,Manhattan, NoHo,
24131620,265 dollars,"Manhattan, Financial District",$265.00,Manhattan, Financial District,
24308589,265 dollars,"Manhattan, Upper West Side",$265.00,Manhattan, Upper West Side,
26318555,265 dollars,"Manhattan, Upper West Side",$265.00,Manhattan, Upper West Side,
26383405,265 dollars,"Brooklyn, Sunset Park",$265.00,Brooklyn, Sunset Park,
29805233,265 dollars,"Manhattan, Upper East Side",$265.00,Manhattan, Upper East Side,
30312506,265 dollars,"Manhattan, Hell's Kitchen",$265.00,Manhattan, Hell's Kitchen,
30937756,265 dollars,"Manhattan, Murray Hill",$265.00,Manhattan, Murray Hill,
33825679,265 dollars,"Brooklyn, Williamsburg",$265.00,Brooklyn, Williamsburg,
34099071,265 dollars,"Manhattan, Chelsea",$265.00,Manhattan, Chelsea,
34468427,265 dollars,"Manhattan, Hell's Kitchen",$265.00,Manhattan, Hell's Kitchen,
34774305,265 dollars,"Brooklyn, Williamsburg",$265.00,Brooklyn, Williamsburg,
35647761,265 dollars,"Manhattan, Financial District",$265.00,Manhattan, Financial District,
30200332,266 dollars,"Manhattan, Morningside Heights",$266.00,Manhattan, Morningside Heights,
30006962,267 dollars,"Manhattan, Financial District",$267.00,Manhattan, Financial District,
20031965,268 dollars,"Queens, Forest Hills",$268.00,Queens, Forest Hills,
28270500,268 dollars,"Queens, Rego Park",$268.00,Queens, Rego Park,
28271289,268 dollars,"Queens, Rego Park",$268.00,Queens, Rego Park,
34910439,268 dollars,"Manhattan, SoHo",$268.00,Manhattan, SoHo,
406926,269 dollars,"Manhattan, Nolita",$269.00,Manhattan, Nolita,
1530386,269 dollars,"Manhattan, West Village",$269.00,Manhattan, West Village,
9645073,269 dollars,"Manhattan, Gramercy",$269.00,Manhattan, Gramercy,
20796126,269 dollars,"Manhattan, West Village",$269.00,Manhattan, West Village,
23901252,269 dollars,"Manhattan, Midtown",$269.00,Manhattan, Midtown,
23901420,269 dollars,"Manhattan, Midtown",$269.00,Manhattan, Midtown,
23901526,269 dollars,"Manhattan, Midtown",$269.00,Manhattan, Midtown,
25313748,269 dollars,"Manhattan, Hell's Kitchen",$269.00,Manhattan, Hell's Kitchen,
27747288,269 dollars,"Manhattan, Hell's Kitchen",$269.00,Manhattan, Hell's Kitchen,
27964166,269 dollars,"Manhattan, Hell's Kitchen",$269.00,Manhattan, Hell's Kitchen,
28313785,269 dollars,"Manhattan, Hell's Kitchen",$269.00,Manhattan, Hell's Kitchen,
30030480,269 dollars,"Manhattan, West Village",$269.00,Manhattan, West Village,
30071905,269 dollars,"Manhattan, Harlem",$269.00,Manhattan, Harlem,
30130483,269 dollars,"Manhattan, Hell's Kitchen",$269.00,Manhattan, Hell's Kitchen,
34709658,269 dollars,"Manhattan, Hell's Kitchen",$269.00,Manhattan, Hell's Kitchen,
35370678,269 dollars,"Manhattan, Chelsea",$269.00,Manhattan, Chelsea,
35874763,269 dollars,"Manhattan, Chelsea",$269.00,Manhattan, Chelsea,
3166540,270 dollars,"Brooklyn, Park Slope",$270.00,Brooklyn, Park Slope,
6784873,270 dollars,"Brooklyn, Greenpoint",$270.00,Brooklyn, Greenpoint,
7095783,270 dollars,"Manhattan, Upper East Side",$270.00,Manhattan, Upper East Side,
7657879,270 dollars,"Manhattan, Chelsea",$270.00,Manhattan, Chelsea,
10709205,270 dollars,"Manhattan, East Harlem",$270.00,Manhattan, East Harlem,
14245157,270 dollars,"Manhattan, Financial District",$270.00,Manhattan, Financial District,
14989532,270 dollars,"Manhattan, East Harlem",$270.00,Manhattan, East Harlem,
17158871,270 dollars,"Brooklyn, Brooklyn Heights",$270.00,Brooklyn, Brooklyn Heights,
20624817,270 dollars,"Manhattan, Midtown",$270.00,Manhattan, Midtown,
23807257,270 dollars,"Manhattan, Harlem",$270.00,Manhattan, Harlem,
28008714,270 dollars,"Manhattan, Hell's Kitchen",$270.00,Manhattan, Hell's Kitchen,
28913324,270 dollars,"Manhattan, Harlem",$270.00,Manhattan, Harlem,
29314975,270 dollars,"Manhattan, Financial District",$270.00,Manhattan, Financial District,
29955544,270 dollars,"Brooklyn, Greenpoint",$270.00,Brooklyn, Greenpoint,
34206597,270 dollars,"Brooklyn, Williamsburg",$270.00,Brooklyn, Williamsburg,
35335762,270 dollars,"Manhattan, West Village",$270.00,Manhattan, West Village,
35716310,270 dollars,"Manhattan, East Harlem",$270.00,Manhattan, East Harlem,
36065361,270 dollars,"Brooklyn, Williamsburg",$270.00,Brooklyn, Williamsburg,
4614838,272 dollars,"Manhattan, Hell's Kitchen",$272.00,Manhattan, Hell's Kitchen,
6425751,272 dollars,"Manhattan, Hell's Kitchen",$272.00,Manhattan, Hell's Kitchen,
3531190,273 dollars,"Manhattan, Lower East Side",$273.00,Manhattan, Lower East Side,
20363207,273 dollars,"Manhattan, Hell's Kitchen",$273.00,Manhattan, Hell's Kitchen,
21094894,273 dollars,"Manhattan, Hell's Kitchen",$273.00,Manhattan, Hell's Kitchen,
12536976,274 dollars,"Manhattan, West Village",$274.00,Manhattan, West Village,
19274199,274 dollars,"Queens, Neponsit",$274.00,Queens, Neponsit,
21983780,274 dollars,"Manhattan, NoHo",$274.00,Manhattan, NoHo,
28329076,274 dollars,"Brooklyn, Williamsburg",$274.00,Brooklyn, Williamsburg,
33771697,274 dollars,"Manhattan, Upper West Side",$274.00,Manhattan, Upper West Side,
16595,275 dollars,"Brooklyn, Williamsburg",$275.00,Brooklyn, Williamsburg,
47926,275 dollars,"Manhattan, Hell's Kitchen",$275.00,Manhattan, Hell's Kitchen,
287845,275 dollars,"Brooklyn, Carroll Gardens",$275.00,Brooklyn, Carroll Gardens,
413775,275 dollars,"Manhattan, Midtown",$275.00,Manhattan, Midtown,
431865,275 dollars,"Manhattan, Washington Heights",$275.00,Manhattan, Washington Heights,
594640,275 dollars,"Manhattan, Chelsea",$275.00,Manhattan, Chelsea,
995187,275 dollars,"Brooklyn, Fort Greene",$275.00,Brooklyn, Fort Greene,
1227528,275 dollars,"Brooklyn, Williamsburg",$275.00,Brooklyn, Williamsburg,
1407364,275 dollars,"Brooklyn, Bedford-Stuyvesant",$275.00,Brooklyn, Bedford-Stuyvesant,
1494527,275 dollars,"Brooklyn, Williamsburg",$275.00,Brooklyn, Williamsburg,
1664209,275 dollars,"Manhattan, SoHo",$275.00,Manhattan, SoHo,
3167768,275 dollars,"Brooklyn, Prospect Heights",$275.00,Brooklyn, Prospect Heights,
3175088,275 dollars,"Manhattan, Chelsea",$275.00,Manhattan, Chelsea,
3302463,275 dollars,"Manhattan, Gramercy",$275.00,Manhattan, Gramercy,
3600108,275 dollars,"Brooklyn, Fort Greene",$275.00,Brooklyn, Fort Greene,
4502545,275 dollars,"Manhattan, Upper East Side",$275.00,Manhattan, Upper East Side,
4666584,275 dollars,"Manhattan, Harlem",$275.00,Manhattan, Harlem,
5656639,275 dollars,"Manhattan, Upper West Side",$275.00,Manhattan, Upper West Side,
6152725,275 dollars,"Queens, East Elmhurst",$275.00,Queens, East Elmhurst,
7067406,275 dollars,"Manhattan, West Village",$275.00,Manhattan, West Village,
7615693,275 dollars,"Brooklyn, Fort Greene",$275.00,Brooklyn, Fort Greene,
7651547,275 dollars,"Manhattan, Harlem",$275.00,Manhattan, Harlem,
7877599,275 dollars,"Brooklyn, South Slope",$275.00,Brooklyn, South Slope,
7968983,275 dollars,"Brooklyn, East New York",$275.00,Brooklyn, East New York,
8688783,275 dollars,"Manhattan, Upper East Side",$275.00,Manhattan, Upper East Side,
9409873,275 dollars,"Manhattan, Greenwich Village",$275.00,Manhattan, Greenwich Village,
9435931,275 dollars,"Brooklyn, Greenpoint",$275.00,Brooklyn, Greenpoint,
9486111,275 dollars,"Manhattan, East Harlem",$275.00,Manhattan, East Harlem,
10270687,275 dollars,"Queens, Astoria",$275.00,Queens, Astoria,
11839668,275 dollars,"Manhattan, Flatiron District",$275.00,Manhattan, Flatiron District,
12252035,275 dollars,"Manhattan, East Village",$275.00,Manhattan, East Village,
12598446,275 dollars,"Manhattan, Upper West Side",$275.00,Manhattan, Upper West Side,
12915928,275 dollars,"Brooklyn, Crown Heights",$275.00,Brooklyn, Crown Heights,
13217241,275 dollars,"Manhattan, Nolita",$275.00,Manhattan, Nolita,
13951783,275 dollars,"Manhattan, Hell's Kitchen",$275.00,Manhattan, Hell's Kitchen,
14569577,275 dollars,"Staten Island, Tottenville",$275.00,Staten Island, Tottenville,
14588464,275 dollars,"Staten Island, South Beach",$275.00,Staten Island, South Beach,
15411277,275 dollars,"Manhattan, Nolita",$275.00,Manhattan, Nolita,
15564125,275 dollars,"Brooklyn, Flatbush",$275.00,Brooklyn, Flatbush,
16437333,275 dollars,"Manhattan, Greenwich Village",$275.00,Manhattan, Greenwich Village,
16736830,275 dollars,"Brooklyn, Park Slope",$275.00,Brooklyn, Park Slope,
17261922,275 dollars,"Queens, Woodside",$275.00,Queens, Woodside,
17418177,275 dollars,"Brooklyn, Crown Heights",$275.00,Brooklyn, Crown Heights,
17543074,275 dollars,"Manhattan, Chinatown",$275.00,Manhattan, Chinatown,
17719502,275 dollars,"Brooklyn, Bedford-Stuyvesant",$275.00,Brooklyn, Bedford-Stuyvesant,
17830470,275 dollars,"Brooklyn, Crown Heights",$275.00,Brooklyn, Crown Heights,
18506841,275 dollars,"Manhattan, Harlem",$275.00,Manhattan, Harlem,
19173391,275 dollars,"Manhattan, Chelsea",$275.00,Manhattan, Chelsea,
19520991,275 dollars,"Manhattan, Murray Hill",$275.00,Manhattan, Murray Hill,
19525455,275 dollars,"Brooklyn, Bedford-Stuyvesant",$275.00,Brooklyn, Bedford-Stuyvesant,
19533966,275 dollars,"Queens, Woodside",$275.00,Queens, Woodside,
19702506,275 dollars,"Manhattan, Hell's Kitchen",$275.00,Manhattan, Hell's Kitchen,
19769403,275 dollars,"Manhattan, Chelsea",$275.00,Manhattan, Chelsea,
20026248,275 dollars,"Queens, Arverne",$275.00,Queens, Arverne,
20031027,275 dollars,"Manhattan, East Village",$275.00,Manhattan, East Village,
20135361,275 dollars,"Brooklyn, Downtown Brooklyn",$275.00,Brooklyn, Downtown Brooklyn,
20183883,275 dollars,"Manhattan, Hell's Kitchen",$275.00,Manhattan, Hell's Kitchen,
20572472,275 dollars,"Brooklyn, Fort Greene",$275.00,Brooklyn, Fort Greene,
20586070,275 dollars,"Manhattan, Upper West Side",$275.00,Manhattan, Upper West Side,
20655740,275 dollars,"Manhattan, Lower East Side",$275.00,Manhattan, Lower East Side,
21138717,275 dollars,"Manhattan, Upper East Side",$275.00,Manhattan, Upper East Side,
21578157,275 dollars,"Manhattan, Kips Bay",$275.00,Manhattan, Kips Bay,
21817889,275 dollars,"Brooklyn, Crown Heights",$275.00,Brooklyn, Crown Heights,
21935921,275 dollars,"Manhattan, West Village",$275.00,Manhattan, West Village,
22231328,275 dollars,"Brooklyn, Bedford-Stuyvesant",$275.00,Brooklyn, Bedford-Stuyvesant,
22905091,275 dollars,"Manhattan, Upper East Side",$275.00,Manhattan, Upper East Side,
24082591,275 dollars,"Manhattan, Washington Heights",$275.00,Manhattan, Washington Heights,
24232076,275 dollars,"Manhattan, Lower East Side",$275.00,Manhattan, Lower East Side,
24632456,275 dollars,"Queens, Rockaway Beach",$275.00,Queens, Rockaway Beach,
25917234,275 dollars,"Manhattan, Tribeca",$275.00,Manhattan, Tribeca,
26334886,275 dollars,"Brooklyn, Sunset Park",$275.00,Brooklyn, Sunset Park,
26805522,275 dollars,"Brooklyn, Williamsburg",$275.00,Brooklyn, Williamsburg,
27108423,275 dollars,"Manhattan, East Village",$275.00,Manhattan, East Village,
27132152,275 dollars,"Manhattan, East Harlem",$275.00,Manhattan, East Harlem,
28833410,275 dollars,"Manhattan, SoHo",$275.00,Manhattan, SoHo,
28838673,275 dollars,"Brooklyn, Bedford-Stuyvesant",$275.00,Brooklyn, Bedford-Stuyvesant,
28914077,275 dollars,"Manhattan, Upper East Side",$275.00,Manhattan, Upper East Side,
28964166,275 dollars,"Brooklyn, Williamsburg",$275.00,Brooklyn, Williamsburg,
29097472,275 dollars,"Brooklyn, Williamsburg",$275.00,Brooklyn, Williamsburg,
29129902,275 dollars,"Manhattan, Upper West Side",$275.00,Manhattan, Upper West Side,
29822873,275 dollars,"Manhattan, West Village",$275.00,Manhattan, West Village,
30059328,275 dollars,"Manhattan, Greenwich Village",$275.00,Manhattan, Greenwich Village,
30154053,275 dollars,"Manhattan, Chinatown",$275.00,Manhattan, Chinatown,
30321732,275 dollars,"Manhattan, Upper East Side",$275.00,Manhattan, Upper East Side,
30441504,275 dollars,"Manhattan, Kips Bay",$275.00,Manhattan, Kips Bay,
30477526,275 dollars,"Manhattan, Harlem",$275.00,Manhattan, Harlem,
30499051,275 dollars,"Manhattan, Upper East Side",$275.00,Manhattan, Upper East Side,
30912539,275 dollars,"Brooklyn, Prospect Heights",$275.00,Brooklyn, Prospect Heights,
31919501,275 dollars,"Queens, Jamaica Hills",$275.00,Queens, Jamaica Hills,
32381165,275 dollars,"Staten Island, Stapleton",$275.00,Staten Island, Stapleton,
32661291,275 dollars,"Manhattan, Upper West Side",$275.00,Manhattan, Upper West Side,
33248031,275 dollars,"Manhattan, Harlem",$275.00,Manhattan, Harlem,
33516720,275 dollars,"Manhattan, East Village",$275.00,Manhattan, East Village,
34092210,275 dollars,"Brooklyn, Brighton Beach",$275.00,Brooklyn, Brighton Beach,
34207925,275 dollars,"Brooklyn, Flatbush",$275.00,Brooklyn, Flatbush,
34498482,275 dollars,"Manhattan, Chelsea",$275.00,Manhattan, Chelsea,
34545971,275 dollars,"Brooklyn, Greenpoint",$275.00,Brooklyn, Greenpoint,
34688096,275 dollars,"Brooklyn, Bushwick",$275.00,Brooklyn, Bushwick,
34903658,275 dollars,"Manhattan, East Village",$275.00,Manhattan, East Village,
34938932,275 dollars,"Queens, Long Island City",$275.00,Queens, Long Island City,
35040055,275 dollars,"Manhattan, Hell's Kitchen",$275.00,Manhattan, Hell's Kitchen,
35187770,275 dollars,"Brooklyn, Bushwick",$275.00,Brooklyn, Bushwick,
35220477,275 dollars,"Brooklyn, Crown Heights",$275.00,Brooklyn, Crown Heights,
35233074,275 dollars,"Queens, Long Island City",$275.00,Queens, Long Island City,
35368609,275 dollars,"Queens, Astoria",$275.00,Queens, Astoria,
35378514,275 dollars,"Manhattan, Hell's Kitchen",$275.00,Manhattan, Hell's Kitchen,
35574349,275 dollars,"Manhattan, SoHo",$275.00,Manhattan, SoHo,
35794314,275 dollars,"Manhattan, Lower East Side",$275.00,Manhattan, Lower East Side,
6283028,276 dollars,"Manhattan, Upper West Side",$276.00,Manhattan, Upper West Side,
6375124,276 dollars,"Brooklyn, Park Slope",$276.00,Brooklyn, Park Slope,
29923634,276 dollars,"Manhattan, Midtown",$276.00,Manhattan, Midtown,
31950840,276 dollars,"Manhattan, Kips Bay",$276.00,Manhattan, Kips Bay,
22192417,277 dollars,"Manhattan, Murray Hill",$277.00,Manhattan, Murray Hill,
18332922,278 dollars,"Manhattan, Lower East Side",$278.00,Manhattan, Lower East Side,
19122452,278 dollars,"Manhattan, West Village",$278.00,Manhattan, West Village,
23565676,278 dollars,"Queens, Flushing",$278.00,Queens, Flushing,
30393836,278 dollars,"Manhattan, Chelsea",$278.00,Manhattan, Chelsea,
32611643,278 dollars,"Manhattan, Harlem",$278.00,Manhattan, Harlem,
34745979,278 dollars,"Brooklyn, Crown Heights",$278.00,Brooklyn, Crown Heights,
